x,y,z
-6.731399305416212009e+00,-6.438037198758414625e+00,2.533398390830095792e+01
-6.709278302959718054e+00,-6.560194492451355330e+00,2.509816447637595616e+01
-6.701554720196986281e+00,-6.696005850843853580e+00,2.487613777963210637e+01
-6.708123447346359569e+00,-6.844761955468212200e+00,2.466933974285825570e+01
-6.728821966434328061e+00,-7.005753225991720790e+00,2.447917259127116196e+01
-6.763435084449544554e+00,-7.178254914561546407e+00,2.430701102358077037e+01
-6.811697693252249053e+00,-7.361509984731613443e+00,2.415420577004413616e+01
-6.873295553788730139e+00,-7.554710216607918305e+00,2.402208421595021548e+01
-6.947864119667551464e+00,-7.756975959391948727e+00,2.391194778385923314e+01
-7.034985507572741881e+00,-7.967334959804349914e+00,2.382506573166430286e+01
-7.134183726195320041e+00,-8.184700810020215656e+00,2.376266498273100680e+01
-7.244918300801101552e+00,-8.407851610623861660e+00,2.372591564935398978e+01
-7.366576522218184486e+00,-8.635409561183253757e+00,2.371591188926974780e+01
-7.498464551194372163e+00,-8.865822326502298623e+00,2.373364782132654938e+01
-7.639797754934755325e+00,-9.097347263433531950e+00,2.377998829551931337e+01
-7.789690621736133025e+00,-9.328039633373053974e+00,2.385563453118079380e+01
-7.947146769280758249e+00,-9.555746195497450302e+00,2.396108478610734238e+01
-8.111049614261894192e+00,-9.778105677033764209e+00,2.409659057878030097e+01
-8.280154372654541461e+00,-9.992557705702651560e+00,2.426210935225969578e+01
-8.453082148671198226e+00,-1.019636179545865851e+01,2.445725495575071307e+01
-8.628316930373223670e+00,-1.038662782759633352e+01,2.468124773406988481e+01
-8.804206382056920077e+00,-1.056035928101509569e+01,2.493286665801704416e+01
-8.978967340709580469e+00,-1.071450986395652905e+01,2.521040664048473801e+01
-9.150696797278170536e+00,-1.084605376769173724e+01,2.551164396474219132e+01
-9.317389193923052204e+00,-1.095206859134066235e+01,2.583381427133901198e+01
-9.476960466910172798e+00,-1.102982918034142301e+01,2.617360631717645703e+01
-9.627279181288402654e+00,-1.107690929115244138e+01,2.652717559922663426e+01
-9.766204554245785374e+00,-1.109128680399265932e+01,2.689018062732944614e+01
-9.891630853966145054e+00,-1.107144707631716329e+01,2.725784403054437277e+01
-1.000153705435844920e+01,-1.101647812050123143e+01,2.762503902855026894e+01
-1.009404015583775838e+01,-1.092615083352283101e+01,2.798640010026428016e+01
-1.016745007237955711e+01,-1.080097758494687632e+01,2.833645464099391376e+01
-1.022032357775296774e+01,-1.064224322883647922e+01,2.866977036645470633e+01
-1.025151454607500234e+01,-1.045200404307139230e+01,2.898111137624452027e+01
-1.026021765049814860e+01,-1.023305217699495806e+01,2.926559444489599571e+01
-1.024600284291086005e+01,-9.988845704536309711e+00,2.951883641496980459e+01
-1.020883833803010177e+01,-9.723407117177371717e+00,2.973708374557645584e+01
-1.014910042954260483e+01,-9.441195639837353326e+00,2.991731632186098011e+01
-1.006756925403610481e+01,-9.146960962163621645e+00,3.005731946687406975e+01
-9.965410499625210861e+00,-8.845587411333253769e+00,3.015572057968792663e+01
-9.844143950908030405e+00,-8.541938156408601657e+00,3.021198960020675983e+01
-9.705600574955694171e+00,-8.240708669691779065e+00,3.022640524796128147e+01
-9.551870535402333218e+00,-7.946297441318027843e+00,3.019999146366039966e+01
-9.385244934795473171e+00,-7.662699968754886903e+00,3.013443026721876095e+01
-9.208154284091593311e+00,-7.393430055058952455e+00,3.003195816433901300e+01
-9.023106745114844784e+00,-7.141469744650093432e+00,2.989525395503151373e+01
-8.832628853771408828e+00,-6.909247198823665670e+00,2.972732503176848340e+01
-8.639211030130722335e+00,-6.698639945791216910e+00,2.953139840261027516e+01
-8.445259653591206117e+00,-6.510999647392572420e+00,2.931082132253587247e+01
-8.253056911032112808e+00,-6.347193725443882606e+00,2.906897494807734361e+01
-8.064729047921632699e+00,-6.207658904630809715e+00,2.880920295014847099e+01
-7.882223117380464217e+00,-6.092461936423024582e+00,2.853475566337695568e+01
-7.707291886673441894e+00,-6.001363185217126528e+00,2.824874930083634794e+01
-7.541486257200840981e+00,-5.933879668336373037e+00,2.795413902975420228e+01
-7.386154193858832429e+00,-5.889344232575778548e+00,2.765370399274710067e+01
-7.242445172791907915e+00,-5.866959573513719661e+00,2.735004242588926004e+01
-7.111319027241384205e+00,-5.865845241272648281e+00,2.704557473272731372e+01
-6.993558060050466096e+00,-5.885077046799942480e+00,2.674255250818685781e+01
-6.889781351204590898e+00,-5.923718725237859140e+00,2.644307180445193595e+01
-6.800460379082633899e+00,-5.980846015502969237e+00,2.614908907536532467e+01
-6.725935085088896592e+00,-6.055563559539860918e+00,2.586243857180280159e+01
-6.666429666196864723e+00,-6.147015152177563557e+00,2.558485008362806568e+01
-6.622067601578398133e+00,-6.254388161940174662e+00,2.531796642933234409e+01
-6.592885366323516294e+00,-6.376912593090448667e+00,2.506335986754967138e+01
-6.578844539810373426e+00,-6.513855597152032217e+00,2.482254709778146307e+01
-6.579842040916859425e+00,-6.664511994832150066e+00,2.459700245111211814e+01
-6.595718310300235032e+00,-6.828191347258695920e+00,2.438816896082693830e+01
-6.626263351097952281e+00,-7.004202083417923497e+00,2.419746703818088562e+01
-6.671220543078357323e+00,-7.191833120425271453e+00,2.402630047539097546e+01
-6.730288247840729987e+00,-7.390333378086035410e+00,2.387605949053969923e+01
-6.803119225944803006e+00,-7.598889581467008547e+00,2.374812047994063136e+01
-6.889317929432372090e+00,-7.816602761901040530e+00,2.364384211022244386e+01
-6.988435771547098163e+00,-8.042463924188572477e+00,2.356455734242463862e+01
-7.099964510938654882e+00,-8.275329415213771966e+00,2.351156095864843110e+01
-7.223327938183430774e+00,-8.513896666698823168e+00,2.348609214026781800e+01
-7.357872071308662498e+00,-8.756681060448524789e+00,2.348931168122638979e+01
-7.502854225564053792e+00,-9.001995089781829051e+00,2.352227345790806723e+01
-7.657431253084753031e+00,-9.247930807869837011e+00,2.358588998143271809e+01
-7.820647456258401853e+00,-9.492347089550591477e+00,2.368089191742527433e+01
-7.991422756638198344e+00,-9.732863395569600229e+00,2.380778188175017362e+01
-8.168541778274871490e+00,-9.966861748214300931e+00,2.396678319062178986e+01
-8.350644605076251281e+00,-1.019149879926484736e+01,2.415778450808803868e+01
-8.536220153414420864e+00,-1.040373002011597414e+01,2.438028216501522394e+01
-8.723603160078257091e+00,-1.060034764138195484e+01,2.463332268199591013e+01
-8.910975734093842249e+00,-1.077803366899110493e+01,2.491544805621639469e+01
-9.096374609166128167e+00,-1.093342906809797732e+01,2.522464760285252439e+01
-9.277705082459663188e+00,-1.106321814343177934e+01,2.555832153219333946e+01
-9.452762292121215992e+00,-1.116422837171605131e+01,2.591325845570860764e+01
-9.619260693643926885e+00,-1.123354147541993342e+01,2.628563447434921230e+01
-9.774871613076923538e+00,-1.126861285026912185e+01,2.667103553229404511e+01
-9.917268844114158100e+00,-1.126739319361099767e+01,2.706450797026074540e+01
-1.004418126817519585e+01,-1.122844561682271447e+01,2.746063851081050089e+01
-1.015345109159766679e+01,-1.115105037007924160e+01,2.785366395012253449e+01
-1.024309558978286816e+01,-1.103528894586273523e+01,2.823760831585391173e+01
-1.031136962971043047e+01,-1.088209975070556368e+01,2.860644254293028510e+01
-1.035682592982624506e+01,-1.069329878492403374e+01,2.895425960239273522e+01
-1.037836963272892454e+01,-1.047156085114366597e+01,2.927545561877061786e+01
-1.037530393808831874e+01,-1.022035969113341558e+01,2.956490644896758724e+01
-1.034736373822965660e+01,-9.943868653924942791e+00,2.981812860229502249e+01
-1.029473489385521390e+01,-9.646826848585988046e+00,3.003141426402947545e+01
-1.021805756638865503e+01,-9.334378711347222080e+00,3.020193185795672264e+01
-1.011841309040232240e+01,-9.011897194589996829e+00,3.032778638214544031e+01
-9.997294932826275016e+00,-8.684801980697912427e+00,3.040803701415426730e+01
-9.856565336800739985e+00,-8.358384196565065594e+00,3.044267294194741069e+01
-9.698400164967463155e+00,-8.037648020543480598e+00,3.043255165623706304e+01
-9.525225086058474844e+00,-7.727177407381786267e+00,3.037930648614656803e+01
-9.339646567409944922e+00,-7.431033848966722033e+00,3.028523159414259780e+01
-9.144381358933028281e+00,-7.152687783976245051e+00,3.015315392897380420e+01
-8.942187804695771902e+00,-6.894983632816952479e+00,2.998630098554198753e+01
-8.735801890121649649e+00,-6.660135973550605826e+00,2.978817227651344623e+01
-8.527880342511741318e+00,-6.449752591953773262e+00,2.956242092046857550e+01
-8.320952432858589987e+00,-6.264878928867815056e+00,2.931274997165049356e+01
-8.117381385947256334e+00,-6.106058046880183277e+00,2.904282616827628871e+01
-7.919335683776052903e+00,-5.973400222143393279e+00,2.875621215813173848e+01
-7.728769972833455348e+00,-5.866656946453277399e+00,2.845631681944612623e+01
-7.547414877441596559e+00,-5.785294839208647844e+00,2.814636230170184206e+01
-7.376774618837794506e+00,-5.728565649057323128e+00,2.782936560259457437e+01
-7.218131262940568504e+00,-5.695570366491898184e+00,2.750813236742323653e+01
-7.072554311919103220e+00,-5.685315276674893781e+00,2.718526033539793829e+01
-6.940914279925173958e+00,-5.696759178128060874e+00,2.686315000616630044e+01
-6.823899015258262146e+00,-5.728851559781527492e+00,2.654402041090021314e+01
-6.722031697857890897e+00,-5.780561918247990150e+00,2.622992811132991520e+01
-6.635689490950813507e+00,-5.850900707141751589e+00,2.592278793362789102e+01
-6.565122023100945725e+00,-5.938932607508071726e+00,2.562439418900484611e+01
-6.510469064143038942e+00,-6.043783037743168940e+00,2.533644158410969993e+01
-6.471776824428706831e+00,-6.164638572617850087e+00,2.506054502151710039e+01
-6.449012489531845027e+00,-6.300742179139930954e+00,2.479825786200656168e+01
-6.442076687315495320e+00,-6.451383939465308082e+00,2.455108826279755263e+01
-6.450813699626636755e+00,-6.615887913089951056e+00,2.432051331726940191e+01
-6.475019290302550523e+00,-6.793595682368628097e+00,2.410799074619177418e+01
-6.514446072765971429e+00,-6.983847046358693689e+00,2.391496790159662567e+01
-6.568806416874875431e+00,-7.185958270358757893e+00,2.374288781551940630e+01
-6.637772899445676167e+00,-7.399198262510800816e+00,2.359319198964742270e+01
-6.720976360847828346e+00,-7.622763031941293121e+00,2.346731956182268775e+01
-6.818001648112462121e+00,-7.855748814834447202e+00,2.336670242045635604e+01
-6.928381159251076227e+00,-8.097124321054659291e+00,2.329275578102376798e+01
-7.051586339234068745e+00,-8.345702663377210229e+00,2.324686369239504558e+01
-7.187017328462447452e+00,-8.600113686229516219e+00,2.323035892103377265e+01
-7.333991017591448447e+00,-8.858777597693554995e+00,2.324449668329999952e+01
-7.491727843137043763e+00,-9.119881056934197261e+00,2.329042176370429473e+01
-7.659337702572094564e+00,-9.381356999902463301e+00,2.336912867137896299e+01
-7.835805605362719639e+00,-9.640870200432855697e+00,2.348141479378298158e+01
-8.019977621308248317e+00,-9.895810136853818051e+00,2.362782684004329781e+01
-8.210547918998257089e+00,-1.014329347153703687e+01,2.380860113541505640e+01
-8.406047865592650936e+00,-1.038017857401252897e+01,2.402359919832720792e+01
-8.604838228101749920e+00,-1.060309421661828821e+01,2.427224079627021425e+01
-8.805105560974832102e+00,-1.080848450896127666e+01,2.455343679089241959e+01
-9.004864124495927769e+00,-1.099267199186623856e+01,2.486552576769043554e+01
-9.201964542873415809e+00,-1.115193936138872033e+01,2.520621926033649274e+01
-9.394110260849334537e+00,-1.128262988022831514e+01,2.557255981786262211e+01
-9.578882963092778979e+00,-1.138126538520395670e+01,2.596089804164891390e+01
-9.753777262767238554e+00,-1.144467609018202658e+01,2.636689493798620276e+01
-9.916245166458773852e+00,-1.147014172474820803e+01,2.678555209303066675e+01
-1.006374971783450434e+01,-1.145553146359725893e+01,2.721127695960387882e+01
-1.019382660566436094e+01,-1.139943823690736480e+01,2.763798221172570635e+01
-1.030415196869975603e+01,-1.130129550718800502e+01,2.805922067197998260e+01
-1.039261363677002414e+01,-1.116146736183419641e+01,2.846835132195005968e+01
-1.045738248309909046e+01,-1.098130259140360643e+01,2.885873012712335139e+01
-1.049698008242049774e+01,-1.076314526759688839e+01,2.922391629004772184e+01
-1.051033863585734807e+01,-1.051029750748645597e+01,2.955788162715933964e+01
-1.049684930856190945e+01,-1.022693352262999156e+01,2.985521035270841850e+01
-1.045639550454384903e+01,-9.917968399879592667e+00,3.011127556050710652e+01
-1.038936864253940051e+01,-9.588889012150472624e+00,3.032238090174579170e+01
-1.029666487697676125e+01,-9.245557855784332091e+00,3.048585804005745459e+01
-1.017966271771562958e+01,-8.894002992711534716e+00,3.060011458046192701e+01
-1.004018263725677862e+01,-8.540208195202339425e+00,3.066463108141468652e+01
-9.880431235557736613e+00,-8.189916824358789427e+00,3.067991071381496937e+01
-9.702932994670625533e+00,-7.848460883989996972e+00,3.064738717722798711e+01
-9.510454044216190894e+00,-7.520624188657837550e+00,3.056930174120854815e+01
-9.305921871347292651e+00,-7.210544409832000845e+00,3.044855896805823647e+01
-9.092345397480530167e+00,-6.921655694775771472e+00,3.028857330457064023e+01
-8.872739087168413974e+00,-6.656669974660895939e+00,3.009311631550316335e+01
-8.650054176224964309e+00,-6.417592561108336646e+00,2.986617334997477258e+01
-8.427119364996272566e+00,-6.205765880760272246e+00,2.961181609622931532e+01
-8.206592386859714594e+00,-6.021934266727076768e+00,2.933409513227934440e+01
-7.990923081877282286e+00,-5.866322557736376453e+00,2.903695441350103934e+01
-7.782327852820554170e+00,-5.738721862237670557e+00,2.872416768032408996e+01
-7.582774846876026764e+00,-5.638576808919941286e+00,2.839929546442556685e+01
-7.393978684067784357e+00,-5.565069179280514255e+00,2.806566016341020742e+01
-7.217403368167539135e+00,-5.517195233843927404e+00,2.772633641427810858e+01
-7.054271865032827549e+00,-5.493833947308234933e+00,2.738415362788876806e+01
-6.905580782729800582e+00,-5.493804978416055640e+00,2.704170763876596695e+01
-6.772118624720454783e+00,-5.515916000224695637e+00,2.670137883763540998e+01
-6.654486331261379561e+00,-5.558999558259790419e+00,2.636535443261297118e+01
-6.553118877908740814e+00,-5.621940029205514833e+00,2.603565298285307605e+01
-6.468306917569073278e+00,-5.703691495152529711e+00,2.571414963775671580e+01
-6.400217710029196816e+00,-5.803287676894256286e+00,2.540260115897492099e+01
-6.348914625501756781e+00,-5.919844743569182555e+00,2.510266973101807508e+01
-6.314374770751028265e+00,-6.052558117588832332e+00,2.481594512080928538e+01
-6.296504372015407469e+00,-6.200694104179767407e+00,2.454396478174914620e+01
-6.295151679872660111e+00,-6.363577121899033351e+00,2.428823164150179892e+01
-6.310117250270375955e+00,-6.540573185879314799e+00,2.405022937406886996e+01
-6.341161506848468576e+00,-6.731070168088090000e+00,2.383143497240465436e+01
-6.388009574694285320e+00,-6.934455268496362734e+00,2.363332841325988909e+01
-6.450353384487933717e+00,-7.150090055437472891e+00,2.345739916295370264e+01
-6.527851097688547988e+00,-7.377283382276636381e+00,2.330514919990552869e+01
-6.620123918475168345e+00,-7.615262484808690502e+00,2.317809214449392385e+01
-6.726750384985301423e+00,-7.863142600456029641e+00,2.307774799663261334e+01
-6.847258254985421289e+00,-8.119895531722340465e+00,2.300563291017595091e+01
-6.981114142380715926e+00,-8.384317692230181862e+00,2.296324335432609587e+01
-7.127711106835011634e+00,-8.654998400889915899e+00,2.295203395327055418e+01
-7.286354455331115254e+00,-8.930289392766914247e+00,2.297338832997092695e+01
-7.456246101255995740e+00,-9.208276800280895458e+00,2.302858234412432026e+01
-7.636467928736768940e+00,-9.486757208073722580e+00,2.311873924229261590e+01
-7.825964735001318395e+00,-9.763219720844041660e+00,2.324477651579297088e+01
-8.023527470529037586e+00,-1.003483632674430837e+01,2.340734464848100416e+01
-8.227777659997540738e+00,-1.029846314123858697e+01,2.360675847201525812e+01
-8.437154078696316617e+00,-1.055065536104370238e+01,2.384292258693061584e+01
-8.649902878322642152e+00,-1.078769865410528084e+01,2.411525311116509940e+01
-8.864072548645575367e+00,-1.100565966491462433e+01,2.442259902102720304e+01
-9.077515178398588347e+00,-1.120045772786282257e+01,2.476316740913446068e+01
-9.287895500550071404e+00,-1.136795898706366259e+01,2.513445800642885075e+01
-9.492709119883835811e+00,-1.150409279568148158e+01,2.553321318518534255e+01
-9.689311091747251581e+00,-1.160498853708383038e+01,2.595539017799234927e+01
-9.874955645365568913e+00,-1.166712898354361272e+01,2.639616227300960460e+01
-1.004684730825199956e+01,-1.168751300391907755e+01,2.684995602573705398e+01
